epoch,objective_train,test_euler_residual_mean,test_euler_residual_p50,test_euler_residual_p90,test_lifetime_reward_mean,aggregate_capital_mean,aggregate_capital_std,wall_time_sec,seed,net_size,objective_name,num_agents
1800,0.2822602689266205,0.4845746019848218,0.4740281351739304,0.6332405745185858,-6.498307500725685,297.31740786422426,16.212706377918586,30.00839591026306,42,64,bellman,500
1900,0.2790974974632263,0.48598475989976364,0.4750166526143761,0.6360926404605799,-6.639305872109469,296.4426760087854,15.537683487609948,31.567587852478027,42,64,bellman,500
2000,0.2833213210105896,0.4902348406357887,0.47942403006513845,0.64066161759188,-6.886889249187244,293.71520868670314,15.120974556956991,33.324382066726685,42,64,bellman,500
2100,0.2716847062110901,0.4896667322718626,0.4784665491404796,0.6406907153026318,-6.893411732141636,294.0726584383483,15.606623147752682,34.97726607322693,42,64,bellman,500
2200,0.2709505558013916,0.4878124720729719,0.4774182770780748,0.6363619720986533,-6.578028747141413,295.46183187412134,14.320017996554819,36.752861976623535,42,64,bellman,500
2300,0.2637196481227875,0.492032871913581,0.48139535411418655,0.643800817905418,-6.778416114359783,293.3171481599099,17.539316836088688,38.55611300468445,42,64,bellman,500
2400,0.25351595878601074,0.49104059978792,0.4799060899588684,0.6422861204229331,-6.712147386927578,293.8225248569862,15.298729816725002,40.297056913375854,42,64,bellman,500
2500,0.25240588188171387,0.4820488136766015,0.47129466688567834,0.631069619269009,-6.581858383656226,298.59364584607926,17.084604611659152,42.00061392784119,42,64,bellman,500
2600,0.2600330412387848,0.4868511238084292,0.4763209064212133,0.6345917694843268,-6.683746670688633,295.6136199946522,11.916948235757893,43.88702702522278,42,64,bellman,500
2700,0.26607993245124817,0.4884287287351745,0.47781842413092523,0.6373566459371963,-6.739947713403215,294.7180229027091,14.853875134847708,45.78146004676819,42,64,bellman,500
2800,0.25108861923217773,0.4895378264009797,0.47861655834821737,0.6391191414805605,-6.797797097275898,294.16270932956047,15.240093979864968,47.76456093788147,42,64,bellman,500
2900,0.2597075402736664,0.47583510350754155,0.4654606506960557,0.6215446072733479,-6.1638846695368965,302.5105211935594,14.59408348340119,49.662521839141846,42,64,bellman,500
3000,0.25144511461257935,0.4774660077713068,0.4671162576119081,0.6239900346279318,-6.3588274267481255,301.35654357008457,15.417913629188451,51.42553997039795,42,64,bellman,500
100,1.4264225959777832,0.5223045847404982,0.5105641919707498,0.6838418511598893,-7.045544084436824,558.52592687765,37.39791814015949,2.086604118347168,42,64,bellman,1000
200,1.3170816898345947,0.5266256315232916,0.5147626209483929,0.6882006718413508,-7.378591255411398,552.6669698167134,30.354113487238482,10.648277997970581,42,64,bellman,1000
300,1.4064971208572388,0.5239378837548028,0.5121156649894947,0.6855870923321093,-7.3258415939176835,555.421648551077,34.71108842105327,15.383362054824829,42,64,bellman,1000
400,1.2737997770309448,0.5340406926671454,0.5219514990873321,0.6981315848404497,-7.628962022279799,545.4492333914544,30.38287092570876,19.919504165649414,42,64,bellman,1000
500,1.3704921007156372,0.5262519099605105,0.5139973921893659,0.6893414434996856,-7.343692764652166,553.6050986952564,33.10591368211575,24.741855144500732,42,64,bellman,1000
600,1.247890591621399,0.5192671269892665,0.5077241165621129,0.678655712582131,-6.8918092077459665,561.175343944252,32.26196863568478,31.69319200515747,42,64,bellman,1000
700,1.405485987663269,0.5119181011213289,0.5004643079719504,0.6694259932931792,-6.742819703693646,568.5324148943378,33.19446962953738,35.869155168533325,42,64,bellman,1000
800,1.4086322784423828,0.5145059635060488,0.5032729936812607,0.6708634550164424,-6.811135906608691,565.2973194578492,28.158115325661203,40.01649618148804,42,64,bellman,1000
900,1.3782379627227783,0.5147422452147039,0.5034632693864962,0.6712579228603217,-6.843685509438516,564.9092682849472,28.40270898601679,44.404284954071045,42,64,bellman,1000
1000,1.2688871622085571,0.5175808374079743,0.5060175488068454,0.6766477248057434,-6.8568978047477005,562.959555634924,31.082644437224598,49.06021499633789,42,64,bellman,1000
1100,1.243444800376892,0.5170611889127409,0.5058468636447317,0.6748825022619253,-7.019941520116158,562.3536070744848,30.842075423572847,55.7852680683136,42,64,bellman,1000
1200,1.309675931930542,0.5103240132770651,0.4986049729613605,0.6691700760021021,-6.540203926374512,571.3647656231235,37.599499568142804,59.90076494216919,42,64,bellman,1000
1300,1.3159382343292236,0.5160703789187282,0.504603878020974,0.675329923727428,-6.916484800943311,564.1860372062756,36.091854750277456,64.25084710121155,42,64,bellman,1000
1400,1.3761181831359863,0.5202320664005996,0.5087982086594052,0.6786644207903877,-6.888742995230798,559.8061522466875,29.071446079492016,68.71636986732483,42,64,bellman,1000
1500,1.320163369178772,0.5226611191560355,0.5104495595649514,0.6854424818718653,-7.077984057522579,558.1041629978677,36.927312898819814,75.91663098335266,42,64,bellman,1000
1600,1.2373051643371582,0.5239008572588629,0.5119803171748226,0.6854799982494014,-7.296464658198789,555.7653191868287,34.169883204423634,81.82058501243591,42,64,bellman,1000
1700,1.3690358400344849,0.5295400683280245,0.5175884188976353,0.6927817211805264,-7.539012523000226,549.5543499758833,32.50614003748802,85.99933409690857,42,64,bellman,1000
1800,1.3611654043197632,0.5171076955929325,0.5055246431693108,0.6759873866307768,-6.874596437654374,563.4531368139179,34.6423318492503,90.09483003616333,42,64,bellman,1000
1900,1.2064449787139893,0.5348957142318803,0.5226882017856224,0.6992678587814131,-7.575066259980089,545.07037946911,31.46111131624525,94.4618649482727,42,64,bellman,1000
2000,1.226674199104309,0.521389139927227,0.5092007149654723,0.6815405913973038,-7.127886641681282,558.3118804827704,31.707546501975294,101.61122012138367,42,64,bellman,1000
2100,1.2525990009307861,0.5229560903989946,0.5111257125253086,0.6836482220730524,-7.259462331423526,556.2933670029762,32.86369065061634,105.80066990852356,42,64,bellman,1000
2200,1.275195598602295,0.5144291308305058,0.5031732278480541,0.6711811980104754,-6.796079468813947,565.4699184496109,29.656983273950356,109.94205713272095,42,64,bellman,1000
2300,1.3022480010986328,0.5204768985590713,0.5090587211765111,0.6788789419893174,-7.130756884585501,558.6121528832678,27.714626857861578,113.8637330532074,42,64,bellman,1000
2400,1.259455919265747,0.5120764093049998,0.5005519639296601,0.668981633648797,-6.972257795902496,566.9630263232593,30.948728495796463,117.97391104698181,42,64,bellman,1000
2500,1.1631805896759033,0.5171104792145964,0.5054921832828175,0.674305556035253,-7.016489065448915,561.9561512492672,28.848405592057365,122.56243824958801,42,64,bellman,1000
2600,1.1975221633911133,0.5251178338917634,0.5129716038144835,0.6861785142086566,-7.276911998865989,554.3396899419663,30.729298043207475,126.92186212539673,42,64,bellman,1000
2700,1.2363911867141724,0.5104693178100281,0.4993763482235464,0.6660883189449754,-6.5891786606067,569.9657811957815,30.284115328699134,131.37134313583374,42,64,bellman,1000
2800,1.06064772605896,0.5244378931778283,0.5122232503948255,0.6883167845250117,-7.11038449609723,556.6620857797393,40.28155007042029,136.27138900756836,42,64,bellman,1000
2900,1.1880543231964111,0.5204898387032497,0.5089520989758745,0.6792408110233045,-7.052187151414526,558.9834119826921,30.293123698930092,140.43419003486633,42,64,bellman,1000
3000,1.1832313537597656,0.5294272041775806,0.5178667113099431,0.6905696799109193,-7.371702739972889,550.0713335023889,27.53900626631215,144.78793025016785,42,64,bellman,1000
