epoch,objective_train,test_euler_residual_mean,test_euler_residual_p50,test_euler_residual_p90,test_lifetime_reward_mean,aggregate_capital_mean,aggregate_capital_std,wall_time_sec,seed,net_size,objective_name,num_agents
1500,0.0029218823183327913,0.050154295536131537,0.04902079409010929,0.08287410693799377,4.676116283469153,1430.1853577379281,72.31338967775137,31.818253755569458,42,64,euler,500
1600,0.0025036470033228397,0.048572982797801235,0.04742790683416187,0.08085209983743359,4.536286604997454,1443.4687301912986,70.25126353435414,34.047019720077515,42,64,euler,500
1700,0.0017958837561309338,0.04532728327828586,0.044226013779615325,0.07614516044011686,5.128366553472286,1503.9741513399808,55.284853764660085,36.17182898521423,42,64,euler,500
1800,0.002005712129175663,0.04342990979340493,0.042262379654577464,0.07356958793494285,5.366067501746003,1539.3451660016365,68.7505441572586,38.34535503387451,42,64,euler,500
1900,0.0016118687344715,0.042302793249448925,0.0411066246758407,0.0722594917206681,5.290564568200838,1553.523452598915,64.43987215935077,40.641947746276855,42,64,euler,500
2000,0.0014757425524294376,0.041345041742750235,0.04010630723551073,0.07110589839632746,5.129365268615927,1561.5795010297813,67.0446711913014,43.34493970870972,42,64,euler,500
2100,0.0015941027086228132,0.040152709644249975,0.038802348587557434,0.06956839120441688,5.177741963346837,1581.3803809361036,70.5970664151907,46.00823092460632,42,64,euler,500
2200,0.0011330782435834408,0.03826937256672448,0.03694384062705114,0.06671270360728357,5.66195330966803,1629.205251305164,71.43498603646329,48.07189464569092,42,64,euler,500
2300,0.0015495638363063335,0.03759574086191934,0.03621423099971094,0.06594788314833824,5.534718503327541,1636.4669464588117,82.67304366763122,50.63976073265076,42,64,euler,500
2400,0.001731161493808031,0.03634287373284791,0.034935234040228635,0.06425745322540638,5.681286780919169,1662.8480646504247,71.49409486841539,53.12763977050781,42,64,euler,500
2500,0.001553865266032517,0.03532279443731906,0.03391022139206473,0.06272717968984365,5.75073630181247,1682.6318709434274,73.39279477458632,54.89427471160889,42,64,euler,500
2600,0.0011417565401643515,0.034525884158466996,0.03304063753040931,0.06162533672488786,5.778197276499809,1698.9413075649697,66.68188274870361,56.97231483459473,42,64,euler,500
2700,0.0014472329057753086,0.03368971803989138,0.03215401552265834,0.060458179696558666,5.790712523259759,1713.4269099415153,68.59390127548282,59.029820919036865,42,64,euler,500
2800,0.001336928573437035,0.03298755629054838,0.03142299319313191,0.05958620501629702,5.783928194044572,1726.8731028521267,74.38241844214048,61.07281470298767,42,64,euler,500
2900,0.000955094350501895,0.03148007088328987,0.02987049768390254,0.05705244676554631,6.449638820505496,1787.5485270525207,62.78406659590166,63.07059383392334,42,64,euler,500
3000,0.0009371358901262283,0.03106004739330678,0.029439721917082717,0.05659234120361039,6.260375956929762,1787.982597839606,72.81468545172808,64.78132462501526,42,64,euler,500
100,0.05279183387756348,0.3658388676686481,0.3576354943536564,0.4829745615786601,-4.64218437070122,754.0045628867182,42.41466146449483,1.7949299812316895,42,64,euler,1000
200,0.026516322046518326,0.24789615275250895,0.2425721988237277,0.3323303149153022,-2.500604701083182,1026.3955250605904,36.18859821726431,9.5605309009552,42,64,euler,1000
300,0.019005820155143738,0.19415542937561778,0.18995513175793954,0.2652834100286821,-1.0880296391498354,1237.2362472458444,63.46664081778776,15.646185874938965,42,64,euler,1000
400,0.013567737303674221,0.16441246879227747,0.16098920070800576,0.22746705794755334,-0.3822057340104253,1392.232855277447,52.51439724267034,22.95010471343994,42,64,euler,1000
500,0.012339644134044647,0.1418260089854923,0.13879272304182388,0.1992264491372951,0.564428642641919,1549.9534651387605,66.09674795716062,27.53036069869995,42,64,euler,1000
600,0.010697027668356895,0.12382546208077368,0.12130413793228201,0.1759646003934781,1.6228952056045787,1710.8320495921253,81.77199805443983,31.659646034240723,42,64,euler,1000
700,0.007698291912674904,0.11231326164441564,0.11008398052486668,0.16142717446479662,2.1263282493078726,1826.5378927807421,87.94753005877882,35.90802311897278,42,64,euler,1000
800,0.007077708374708891,0.10310353902577356,0.10117616927638234,0.14945158825002824,2.467788713347348,1926.1673622599305,68.07809972279587,40.11356806755066,42,64,euler,1000
900,0.006401280872523785,0.09558372938255803,0.093822614870601,0.1399714585509965,2.7506211963600244,2017.8247731368167,77.89769334435078,44.44177579879761,42,64,euler,1000
1000,0.006313996389508247,0.08931893577403605,0.08765706162302778,0.1323255404637151,3.0617587459470217,2106.3683650000257,85.96402757263976,50.76952886581421,42,64,euler,1000
1100,0.005014214664697647,0.0846048819911645,0.0830851446464167,0.12642560110960296,3.080829241433252,2166.7756165977157,96.82184895006384,56.88866376876831,42,64,euler,1000
1200,0.004390687216073275,0.07805872682077723,0.07659139059900183,0.11801175808521158,3.8415601065120675,2293.5718478152835,126.84299233279023,61.39537191390991,42,64,euler,1000
1300,0.004418171476572752,0.0752274135084569,0.07390290057077542,0.11438206961502559,3.630637309541054,2324.486964856184,110.92774945113223,66.07694482803345,42,64,euler,1000
1400,0.004136963281780481,0.07114658503841201,0.06990779559937899,0.10913291104423851,3.9369150126072436,2401.0483869139052,88.03544226804462,72.61509203910828,42,64,euler,1000
1500,0.0037196180783212185,0.06862054402941647,0.0673140495369336,0.1064433344176089,3.8764855339224162,2444.395653497534,128.6420528092182,76.85056376457214,42,64,euler,1000
1600,0.0037452804390341043,0.06615100987317321,0.06494256049929181,0.10330704150790387,3.7635734438927275,2479.5789681390424,120.63970994043315,81.26653385162354,42,64,euler,1000
1700,0.0033569803927093744,0.06398954385015582,0.06278857980477337,0.10070142050371175,3.6657639747585833,2510.2182999627385,114.62934297717777,85.78381896018982,42,64,euler,1000
1800,0.003095433581620455,0.05988455857258438,0.05875747646926288,0.09486039511437365,4.498576600414719,2636.9638089997347,118.77173797530251,92.59618473052979,42,64,euler,1000
1900,0.0029899002984166145,0.059038848791614584,0.05791193924825766,0.09440903774640227,3.972589758378334,2621.848675100042,125.48688686665113,97.5002908706665,42,64,euler,1000
2000,0.002646256936714053,0.055876864464278864,0.054724979553508246,0.08997797145908311,4.475942362681011,2717.3565880079486,139.15620228144354,103.63044309616089,42,64,euler,1000
2100,0.00236498867161572,0.05431255485863345,0.05316784788750406,0.08813063339391415,4.423956363894682,2746.01184019206,137.22591865803355,108.20879006385803,42,64,euler,1000
2200,0.002101319143548608,0.051399177551413384,0.050366704211480595,0.08384940036708403,5.021486847500903,2849.400223471521,114.64057672102642,115.41235399246216,42,64,euler,1000
2300,0.0022085513919591904,0.05039066143690369,0.049277655238210816,0.08286538405294742,4.7761697185371075,2858.412436404639,129.5396863250343,120.09903597831726,42,64,euler,1000
2400,0.00216776505112648,0.04888996484285534,0.0478515864561781,0.08080214712235592,4.92096730031586,2903.5464395568833,112.89752264485259,124.24540090560913,42,64,euler,1000
2500,0.0018301222007721663,0.047315201515855186,0.0462156545395177,0.07876632550763538,5.039333352794468,2951.2703564862504,143.46433263512148,128.53558611869812,42,64,euler,1000
2600,0.00201811408624053,0.046374527785875884,0.04517340485954652,0.07776205664925298,4.913879824195023,2969.609188391587,150.96325546993592,133.04571390151978,42,64,euler,1000
2700,0.0018706722185015678,0.04369922703299395,0.0425524152848859,0.07362257698546257,5.685702206340871,3095.564264471123,127.98155774457061,137.23597478866577,42,64,euler,1000
2800,0.0016395302955061197,0.0433161778612503,0.0421001597681161,0.07366057474823667,5.288504067115074,3079.9415535198746,174.44055664249623,141.6719470024109,42,64,euler,1000
2900,0.0016282531432807446,0.042163750157400336,0.0409588589268573,0.07191255597780616,5.374085151171506,3115.065615902577,130.55567786763038,145.99509000778198,42,64,euler,1000
3000,0.0014163543237373233,0.041472403633634504,0.04021974487432217,0.07122470085101885,5.17579543249811,3122.2563589625274,123.680397442715,150.30731892585754,42,64,euler,1000
